atoms_id,energy,volume,atoms
0         , -2.01147131e+02,  1.90538173e+02,              23
1         , -2.01147131e+02,  1.90538173e+02,              23
2         , -2.01147131e+02,  1.90538173e+02,              23
12        , -2.01147131e+02,  1.90538173e+02,              23
13        , -2.01147131e+02,  1.90538173e+02,              23
14        , -2.01147131e+02,  1.90538173e+02,              23
