atoms_id,energy,volume,atoms
0         , -2.47988941e+02,  3.01247721e+02,              27
1         , -2.47988941e+02,  3.01247721e+02,              27
20        , -2.47988941e+02,  3.01247721e+02,              27
21        , -2.47988941e+02,  3.01247721e+02,              27
