atoms_id,energy,volume,atoms
0         , -2.68401180e+02,  2.94730809e+02,              30
1         , -2.67706391e+02,  2.97015455e+02,              30
8         , -2.68408170e+02,  2.94362950e+02,              30
9         , -2.67706391e+02,  2.97015455e+02,              30
16        , -2.68401180e+02,  2.94730809e+02,              30
23        , -2.68401180e+02,  2.94730809e+02,              30
24        , -2.67706391e+02,  2.97015455e+02,              30
