atoms_id,energy,volume,atoms
0         , 1         , 2         , 3         , 28        , 29        , 30        , -4.84080567e+02,  5.59778798e+02,              49
0         , 1         , 2         , 3         , 28        , 29        , 31        , -4.84080567e+02,  5.59778798e+02,              49
0         , 1         , 2         , 3         , 28        , 30        , 31        , -4.84080567e+02,  5.59778798e+02,              49
0         , 1         , 2         , 3         , 29        , 30        , 31        , -4.84080567e+02,  5.59778798e+02,              49
0         , 1         , 2         , 28        , 29        , 30        , 31        , -4.84080567e+02,  5.59778798e+02,              49
0         , 1         , 3         , 28        , 29        , 30        , 31        , -4.84080567e+02,  5.59778798e+02,              49
0         , 2         , 3         , 28        , 29        , 30        , 31        , -4.84080567e+02,  5.59778798e+02,              49
1         , 2         , 3         , 28        , 29        , 30        , 31        , -4.84080567e+02,  5.59778798e+02,              49
