atoms_id,energy,volume,atoms
0         , -5.60368891e+02,  5.53279346e+02,              51
1         , -5.60368891e+02,  5.53279269e+02,              51
26        , -5.60368891e+02,  5.53279346e+02,              51
27        , -5.60368891e+02,  5.53279269e+02,              51
