frmula,n ions,x,formation energy
Co3Li3O6    ,           3,  1.00000000,  0.00000000
Co3O6       ,           0,  0.00000000,  0.00000000
Co3Li2O6    ,           2,  0.66666667, -0.06103799
Co3Li2O6    ,           2,  0.66666667, -0.06103799
Co3Li2O6    ,           2,  0.66666667, -0.06103799
Co3LiO6     ,           1,  0.33333333, -0.05613104
Co3LiO6     ,           1,  0.33333333, -0.05613104
