atoms_id,energy,volume,atoms
0         , -5.75683217e+02,  8.14373184e+02,              59
1         , -5.75683217e+02,  8.14373421e+02,              59
2         , -5.75683217e+02,  8.14373419e+02,              59
3         , -5.75683217e+02,  8.14373191e+02,              59
